🕘️更新时间,#genre#
女性时尚,http://180.105.209.130/rtp/239.49.9.14:6000$江苏电信组播源-cache:180.105.209.130
女性时尚,http://180.117.246.93/rtp/239.49.9.14:6000$江苏电信组播源-cache:180.117.246.93
女性时尚,http://180.105.201.25/rtp/239.49.9.14:6000$江苏电信组播源-cache:180.105.201.25
女性时尚,http://180.107.7.220/rtp/239.49.9.14:6000$江苏电信组播源-cache:180.107.7.220
女性时尚,http://180.102.252.23/rtp/239.49.9.14:6000$江苏电信组播源-cache:180.102.252.23
女性时尚,http://222.189.250.92/rtp/239.49.9.14:6000$江苏电信组播源-cache:222.189.250.92
女性时尚,http://121.233.165.155/rtp/239.49.9.14:6000$江苏电信组播源-cache:121.233.165.155
女性时尚,http://180.113.103.229/rtp/239.49.9.14:6000$江苏电信组播源-cache:180.113.103.229
高尔夫网球,http://180.213.174.225/rtp/239.5.0.65:5000$天津电信组播源-cache:180.213.174.225
高尔夫网球,http://180.213.174.225/rtp/239.5.1.120:5000$天津电信组播源-cache:180.213.174.225
高尔夫网球,http://106.116.0.78/rtp/239.254.200.98:6232$河北电信组播源-cache:106.116.0.78
高尔夫网球,http://111.224.185.146/rtp/239.254.200.98:6232$河北电信组播源-cache:111.224.185.146
高尔夫网球,http://106.116.0.78/rtp/239.254.201.223:7252$河北电信组播源-cache:106.116.0.78
高尔夫网球,http://111.224.185.146/rtp/239.254.201.223:7252$河北电信组播源-cache:111.224.185.146
高尔夫网球,http://101.17.122.84/rtp/239.253.92.117:8062$河北联通组播源-cache:101.17.122.84
高尔夫网球,http://121.29.215.87/rtp/239.253.92.117:8062$河北联通组播源-cache:121.29.215.87
高尔夫网球,http://121.29.215.119/rtp/239.253.92.117:8062$河北联通组播源-cache:121.29.215.119
高尔夫网球,http://101.75.215.34/rtp/239.253.92.117:8062$河北联通组播源-cache:101.75.215.34
风云足球,http://180.213.174.225/rtp/239.5.0.64:5000$天津电信组播源-cache:180.213.174.225
风云足球,http://180.213.174.225/rtp/239.5.1.119:5000$天津电信组播源-cache:180.213.174.225
风云足球,http://180.105.209.130/rtp/239.49.9.6:6000$江苏电信组播源-cache:180.105.209.130
风云足球,http://180.117.246.93/rtp/239.49.9.6:6000$江苏电信组播源-cache:180.117.246.93
风云足球,http://180.105.201.25/rtp/239.49.9.6:6000$江苏电信组播源-cache:180.105.201.25
风云足球,http://180.107.7.220/rtp/239.49.9.6:6000$江苏电信组播源-cache:180.107.7.220
风云足球,http://180.102.252.23/rtp/239.49.9.6:6000$江苏电信组播源-cache:180.102.252.23
风云足球,http://222.189.250.92/rtp/239.49.9.6:6000$江苏电信组播源-cache:222.189.250.92
风云足球,http://121.233.165.155/rtp/239.49.9.6:6000$江苏电信组播源-cache:121.233.165.155
风云足球,http://180.113.103.229/rtp/239.49.9.6:6000$江苏电信组播源-cache:180.113.103.229
电视指南,http://ygbh.site/php/bfgd.php?id=164
电视指南,http://180.213.174.225/rtp/239.5.0.77:5000$天津电信组播源-cache:180.213.174.225
电视指南,http://180.213.174.225/rtp/239.5.1.129:5000$天津电信组播源-cache:180.213.174.225
电视指南,http://180.105.209.130/rtp/239.49.9.5:6000$江苏电信组播源-cache:180.105.209.130
电视指南,http://180.117.246.93/rtp/239.49.9.5:6000$江苏电信组播源-cache:180.117.246.93
电视指南,http://180.105.201.25/rtp/239.49.9.5:6000$江苏电信组播源-cache:180.105.201.25
电视指南,http://180.107.7.220/rtp/239.49.9.5:6000$江苏电信组播源-cache:180.107.7.220
电视指南,http://180.102.252.23/rtp/239.49.9.5:6000$江苏电信组播源-cache:180.102.252.23
电视指南,http://222.189.250.92/rtp/239.49.9.5:6000$江苏电信组播源-cache:222.189.250.92
电视指南,http://121.233.165.155/rtp/239.49.9.5:6000$江苏电信组播源-cache:121.233.165.155
世界地理,http://180.213.174.225/rtp/239.5.0.69:5000$天津电信组播源-cache:180.213.174.225
世界地理,http://180.213.174.225/rtp/239.5.1.124:5000$天津电信组播源-cache:180.213.174.225
世界地理,http://180.105.209.130/rtp/239.49.9.8:6000$江苏电信组播源-cache:180.105.209.130
世界地理,http://180.117.246.93/rtp/239.49.9.8:6000$江苏电信组播源-cache:180.117.246.93
世界地理,http://180.105.201.25/rtp/239.49.9.8:6000$江苏电信组播源-cache:180.105.201.25
世界地理,http://180.107.7.220/rtp/239.49.9.8:6000$江苏电信组播源-cache:180.107.7.220
世界地理,http://180.102.252.23/rtp/239.49.9.8:6000$江苏电信组播源-cache:180.102.252.23
世界地理,http://222.189.250.92/rtp/239.49.9.8:6000$江苏电信组播源-cache:222.189.250.92
世界地理,http://121.233.165.155/rtp/239.49.9.8:6000$江苏电信组播源-cache:121.233.165.155
世界地理,http://180.113.103.229/rtp/239.49.9.8:6000$江苏电信组播源-cache:180.113.103.229
兵器科技,http://180.213.174.225/rtp/239.5.1.125:5000$天津电信组播源-cache:180.213.174.225
兵器科技,http://180.105.209.130/rtp/239.49.9.9:6000$江苏电信组播源-cache:180.105.209.130
兵器科技,http://180.117.246.93/rtp/239.49.9.9:6000$江苏电信组播源-cache:180.117.246.93
兵器科技,http://180.105.201.25/rtp/239.49.9.9:6000$江苏电信组播源-cache:180.105.201.25
兵器科技,http://180.107.7.220/rtp/239.49.9.9:6000$江苏电信组播源-cache:180.107.7.220
兵器科技,http://180.102.252.23/rtp/239.49.9.9:6000$江苏电信组播源-cache:180.102.252.23
兵器科技,http://222.189.250.92/rtp/239.49.9.9:6000$江苏电信组播源-cache:222.189.250.92
兵器科技,http://121.233.165.155/rtp/239.49.9.9:6000$江苏电信组播源-cache:121.233.165.155
兵器科技,http://180.113.103.229/rtp/239.49.9.9:6000$江苏电信组播源-cache:180.113.103.229
兵器科技,http://180.127.229.219/rtp/239.49.9.9:6000$江苏电信组播源-cache:180.127.229.219

📡卫视频道,#genre#
广东卫视,http://139.196.214.238/rtp/239.45.3.230:5140$上海电信组播源-cache:139.196.214.238
广东卫视,http://222.219.183.103/rtp/239.200.200.52:8276$云南电信组播源-cache:222.219.183.103
广东卫视,http://116.117.104.248/rtp/239.125.1.154:4130$内蒙古联通组播源-cache:116.117.104.248
广东卫视,http://110.7.131.79/rtp/239.125.1.154:4130$内蒙古联通组播源-cache:110.7.131.79
广东卫视,http://175.31.21.146/rtp/239.37.0.033:5540$吉林电信组播源-cache:175.31.21.146
广东卫视,http://118.122.189.74/rtp/239.93.0.181:5140$四川电信组播源-cache:118.122.189.74
广东卫视,http://180.213.174.225/rtp/239.5.1.18:5000$天津电信组播源-cache:180.213.174.225
广东卫视,http://223.241.247.214/rtp/238.1.78.161:7160$安徽电信组播源-cache:223.241.247.214
广东卫视,http://123.130.84.106/rtp/239.253.254.90:8000$山东联通组播源-cache:123.130.84.106
广东卫视,http://61.156.228.12/rtp/239.253.254.90:8000$山东联通组播源-cache:61.156.228.12
香港卫视,http://106.53.99.30/tv/hk.php?id=xgws
香港卫视,https://stream1.freetv.fun/5335c88a9a7d8b74173b491f480d4f94e8d3bd596af54478106aa2399e6c7917.ctv
香港卫视,https://stream1.freetv.fun/c751876ae5ceaa0d82b5cf2badc152342aa92a4b45bf504d12ee45966b2fc644.ctv
香港卫视,https://stream1.freetv.fun/5335c88a9a7d8b74173b491f480d4f94e8d3bd596af54478106aa2399e6c7917.m3u8
香港卫视,https://stream1.freetv.fun/xiang-gang-wei-shi-7.m3u8
香港卫视,https://stream1.freetv.fun/79e4d77e2f29a2ca7f7cabbbe2ee02d32a4f2f7fb91ae94d0fb9573c9f94b4ab.ctv
香港卫视,https://stream1.freetv.fun/xiang-gang-wei-shi-11.m3u8
香港卫视,https://stream1.freetv.fun/xiang-gang-wei-shi-13.m3u8
香港卫视,https://stream1.freetv.fun/xiang-gang-wei-shi-8.m3u8
香港卫视,https://migu.188766.xyz/?migutoken=71c1dbe4568d6c43573e0f04671d588f&id=%E9%A6%99%E6%B8%AF%E5%8D%AB%E8%A7%86&pp=1
浙江卫视,http://kbtv.zkbhj.com/liveRedirect/hotel.php?p=sdjn&id=33
浙江卫视,http://222.67.177.132/rtp/239.45.3.178:5140$上海电信组播源-cache:222.67.177.132
浙江卫视,http://222.68.37.58/rtp/239.45.3.178:5140$上海电信组播源-cache:222.68.37.58
浙江卫视,http://58.37.123.53/rtp/239.45.3.178:5140$上海电信组播源-cache:58.37.123.53
浙江卫视,http://116.226.193.197/rtp/239.45.3.178:5140$上海电信组播源-cache:116.226.193.197
浙江卫视,http://116.237.125.143/rtp/239.45.3.178:5140$上海电信组播源-cache:116.237.125.143
浙江卫视,http://222.64.233.176/rtp/239.45.3.178:5140$上海电信组播源-cache:222.64.233.176
浙江卫视,http://222.70.21.43/rtp/239.45.3.178:5140$上海电信组播源-cache:222.70.21.43
浙江卫视,http://58.37.252.90/rtp/239.45.3.178:5140$上海电信组播源-cache:58.37.252.90
浙江卫视,http://116.235.85.69/rtp/239.45.3.178:5140$上海电信组播源-cache:116.235.85.69
湖南卫视,http://satellitepull.cnr.cn/live/wx32hunws/playlist.m3u8
湖南卫视,http://222.67.177.132/rtp/239.45.3.228:5140$上海电信组播源-cache:222.67.177.132
湖南卫视,http://222.68.37.58/rtp/239.45.3.228:5140$上海电信组播源-cache:222.68.37.58
湖南卫视,http://58.37.123.53/rtp/239.45.3.228:5140$上海电信组播源-cache:58.37.123.53
湖南卫视,http://116.226.193.197/rtp/239.45.3.228:5140$上海电信组播源-cache:116.226.193.197
湖南卫视,http://116.237.125.143/rtp/239.45.3.228:5140$上海电信组播源-cache:116.237.125.143
湖南卫视,http://222.64.233.176/rtp/239.45.3.228:5140$上海电信组播源-cache:222.64.233.176
湖南卫视,http://222.70.21.43/rtp/239.45.3.228:5140$上海电信组播源-cache:222.70.21.43
湖南卫视,http://58.37.252.90/rtp/239.45.3.228:5140$上海电信组播源-cache:58.37.252.90
湖南卫视,http://116.235.85.69/rtp/239.45.3.228:5140$上海电信组播源-cache:116.235.85.69
北京卫视,http://satellitepull.cnr.cn/live/wxbtv/playlist.m3u8
北京卫视,http://222.67.177.132/rtp/239.45.3.229:5140$上海电信组播源-cache:222.67.177.132
北京卫视,http://222.68.37.58/rtp/239.45.3.229:5140$上海电信组播源-cache:222.68.37.58
北京卫视,http://58.37.123.53/rtp/239.45.3.229:5140$上海电信组播源-cache:58.37.123.53
北京卫视,http://116.226.193.197/rtp/239.45.3.229:5140$上海电信组播源-cache:116.226.193.197
北京卫视,http://116.237.125.143/rtp/239.45.3.229:5140$上海电信组播源-cache:116.237.125.143
北京卫视,http://222.64.233.176/rtp/239.45.3.229:5140$上海电信组播源-cache:222.64.233.176
北京卫视,http://222.70.21.43/rtp/239.45.3.229:5140$上海电信组播源-cache:222.70.21.43
北京卫视,http://58.37.252.90/rtp/239.45.3.229:5140$上海电信组播源-cache:58.37.252.90
北京卫视,http://116.235.85.69/rtp/239.45.3.229:5140$上海电信组播源-cache:116.235.85.69
湖北卫视,http://222.67.177.132/rtp/239.45.3.239:5140$上海电信组播源-cache:222.67.177.132
湖北卫视,http://222.68.37.58/rtp/239.45.3.239:5140$上海电信组播源-cache:222.68.37.58
湖北卫视,http://58.37.123.53/rtp/239.45.3.239:5140$上海电信组播源-cache:58.37.123.53
湖北卫视,http://116.226.193.197/rtp/239.45.3.239:5140$上海电信组播源-cache:116.226.193.197
湖北卫视,http://116.237.125.143/rtp/239.45.3.239:5140$上海电信组播源-cache:116.237.125.143
湖北卫视,http://222.64.233.176/rtp/239.45.3.239:5140$上海电信组播源-cache:222.64.233.176
湖北卫视,http://222.70.21.43/rtp/239.45.3.239:5140$上海电信组播源-cache:222.70.21.43
湖北卫视,http://58.37.252.90/rtp/239.45.3.239:5140$上海电信组播源-cache:58.37.252.90
湖北卫视,http://116.235.85.69/rtp/239.45.3.239:5140$上海电信组播源-cache:116.235.85.69
湖北卫视,http://139.196.214.238/rtp/239.45.3.239:5140$上海电信组播源-cache:139.196.214.238
黑龙江卫视,http://222.67.177.132/rtp/239.45.3.232:5140$上海电信组播源-cache:222.67.177.132
黑龙江卫视,http://222.68.37.58/rtp/239.45.3.232:5140$上海电信组播源-cache:222.68.37.58
黑龙江卫视,http://58.37.123.53/rtp/239.45.3.232:5140$上海电信组播源-cache:58.37.123.53
黑龙江卫视,http://116.226.193.197/rtp/239.45.3.232:5140$上海电信组播源-cache:116.226.193.197
黑龙江卫视,http://116.237.125.143/rtp/239.45.3.232:5140$上海电信组播源-cache:116.237.125.143
黑龙江卫视,http://222.64.233.176/rtp/239.45.3.232:5140$上海电信组播源-cache:222.64.233.176
黑龙江卫视,http://222.70.21.43/rtp/239.45.3.232:5140$上海电信组播源-cache:222.70.21.43
黑龙江卫视,http://58.37.252.90/rtp/239.45.3.232:5140$上海电信组播源-cache:58.37.252.90
黑龙江卫视,http://116.235.85.69/rtp/239.45.3.232:5140$上海电信组播源-cache:116.235.85.69
黑龙江卫视,http://139.196.214.238/rtp/239.45.3.232:5140$上海电信组播源-cache:139.196.214.238
安徽卫视,http://222.67.177.132/rtp/239.45.1.120:5140$上海电信组播源-cache:222.67.177.132
安徽卫视,http://222.68.37.58/rtp/239.45.1.120:5140$上海电信组播源-cache:222.68.37.58
安徽卫视,http://58.37.123.53/rtp/239.45.1.120:5140$上海电信组播源-cache:58.37.123.53
安徽卫视,http://116.226.193.197/rtp/239.45.1.120:5140$上海电信组播源-cache:116.226.193.197
安徽卫视,http://116.237.125.143/rtp/239.45.1.120:5140$上海电信组播源-cache:116.237.125.143
安徽卫视,http://222.64.233.176/rtp/239.45.1.120:5140$上海电信组播源-cache:222.64.233.176
安徽卫视,http://222.70.21.43/rtp/239.45.1.120:5140$上海电信组播源-cache:222.70.21.43
安徽卫视,http://58.37.252.90/rtp/239.45.1.120:5140$上海电信组播源-cache:58.37.252.90
安徽卫视,http://116.235.85.69/rtp/239.45.1.120:5140$上海电信组播源-cache:116.235.85.69
安徽卫视,http://139.196.214.238/rtp/239.45.1.120:5140$上海电信组播源-cache:139.196.214.238
重庆卫视,http://222.67.177.132/rtp/239.45.1.84:5140$上海电信组播源-cache:222.67.177.132
重庆卫视,http://222.68.37.58/rtp/239.45.1.84:5140$上海电信组播源-cache:222.68.37.58
重庆卫视,http://58.37.123.53/rtp/239.45.1.84:5140$上海电信组播源-cache:58.37.123.53
重庆卫视,http://116.226.193.197/rtp/239.45.1.84:5140$上海电信组播源-cache:116.226.193.197
重庆卫视,http://116.237.125.143/rtp/239.45.1.84:5140$上海电信组播源-cache:116.237.125.143
重庆卫视,http://222.64.233.176/rtp/239.45.1.84:5140$上海电信组播源-cache:222.64.233.176
重庆卫视,http://222.70.21.43/rtp/239.45.1.84:5140$上海电信组播源-cache:222.70.21.43
重庆卫视,http://58.37.252.90/rtp/239.45.1.84:5140$上海电信组播源-cache:58.37.252.90
重庆卫视,http://116.235.85.69/rtp/239.45.1.84:5140$上海电信组播源-cache:116.235.85.69
重庆卫视,http://139.196.214.238/rtp/239.45.1.84:5140$上海电信组播源-cache:139.196.214.238
东方卫视,http://222.67.177.132/rtp/239.45.3.146:5140$上海电信组播源-cache:222.67.177.132
东方卫视,http://222.68.37.58/rtp/239.45.3.146:5140$上海电信组播源-cache:222.68.37.58
东方卫视,http://58.37.123.53/rtp/239.45.3.146:5140$上海电信组播源-cache:58.37.123.53
东方卫视,http://116.226.193.197/rtp/239.45.3.146:5140$上海电信组播源-cache:116.226.193.197
东方卫视,http://116.237.125.143/rtp/239.45.3.146:5140$上海电信组播源-cache:116.237.125.143
东方卫视,http://222.64.233.176/rtp/239.45.3.146:5140$上海电信组播源-cache:222.64.233.176
东方卫视,http://222.70.21.43/rtp/239.45.3.146:5140$上海电信组播源-cache:222.70.21.43
东方卫视,http://58.37.252.90/rtp/239.45.3.146:5140$上海电信组播源-cache:58.37.252.90
东方卫视,http://116.235.85.69/rtp/239.45.3.146:5140$上海电信组播源-cache:116.235.85.69
东方卫视,http://139.196.214.238/rtp/239.45.3.146:5140$上海电信组播源-cache:139.196.214.238
东南卫视,http://222.67.177.132/rtp/239.45.1.121:5140$上海电信组播源-cache:222.67.177.132
东南卫视,http://222.68.37.58/rtp/239.45.1.121:5140$上海电信组播源-cache:222.68.37.58
东南卫视,http://58.37.123.53/rtp/239.45.1.121:5140$上海电信组播源-cache:58.37.123.53
东南卫视,http://116.226.193.197/rtp/239.45.1.121:5140$上海电信组播源-cache:116.226.193.197
东南卫视,http://116.237.125.143/rtp/239.45.1.121:5140$上海电信组播源-cache:116.237.125.143
东南卫视,http://222.64.233.176/rtp/239.45.1.121:5140$上海电信组播源-cache:222.64.233.176
东南卫视,http://222.70.21.43/rtp/239.45.1.121:5140$上海电信组播源-cache:222.70.21.43
东南卫视,http://58.37.252.90/rtp/239.45.1.121:5140$上海电信组播源-cache:58.37.252.90
东南卫视,http://116.235.85.69/rtp/239.45.1.121:5140$上海电信组播源-cache:116.235.85.69
东南卫视,http://139.196.214.238/rtp/239.45.1.121:5140$上海电信组播源-cache:139.196.214.238
甘肃卫视,http://222.67.177.132/rtp/239.45.1.234:5140$上海电信组播源-cache:222.67.177.132
甘肃卫视,http://222.68.37.58/rtp/239.45.1.234:5140$上海电信组播源-cache:222.68.37.58
甘肃卫视,http://58.37.123.53/rtp/239.45.1.234:5140$上海电信组播源-cache:58.37.123.53
甘肃卫视,http://116.226.193.197/rtp/239.45.1.234:5140$上海电信组播源-cache:116.226.193.197
甘肃卫视,http://116.237.125.143/rtp/239.45.1.234:5140$上海电信组播源-cache:116.237.125.143
甘肃卫视,http://222.64.233.176/rtp/239.45.1.234:5140$上海电信组播源-cache:222.64.233.176
甘肃卫视,http://222.70.21.43/rtp/239.45.1.234:5140$上海电信组播源-cache:222.70.21.43
甘肃卫视,http://58.37.252.90/rtp/239.45.1.234:5140$上海电信组播源-cache:58.37.252.90
甘肃卫视,http://116.235.85.69/rtp/239.45.1.234:5140$上海电信组播源-cache:116.235.85.69
甘肃卫视,http://139.196.214.238/rtp/239.45.1.234:5140$上海电信组播源-cache:139.196.214.238
广西卫视,http://222.67.177.132/rtp/239.45.0.5:5140$上海电信组播源-cache:222.67.177.132
广西卫视,http://222.68.37.58/rtp/239.45.0.5:5140$上海电信组播源-cache:222.68.37.58
广西卫视,http://58.37.123.53/rtp/239.45.0.5:5140$上海电信组播源-cache:58.37.123.53
广西卫视,http://116.226.193.197/rtp/239.45.0.5:5140$上海电信组播源-cache:116.226.193.197
广西卫视,http://116.237.125.143/rtp/239.45.0.5:5140$上海电信组播源-cache:116.237.125.143
广西卫视,http://222.64.233.176/rtp/239.45.0.5:5140$上海电信组播源-cache:222.64.233.176
广西卫视,http://222.70.21.43/rtp/239.45.0.5:5140$上海电信组播源-cache:222.70.21.43
广西卫视,http://58.37.252.90/rtp/239.45.0.5:5140$上海电信组播源-cache:58.37.252.90
广西卫视,http://116.235.85.69/rtp/239.45.0.5:5140$上海电信组播源-cache:116.235.85.69
广西卫视,http://139.196.214.238/rtp/239.45.0.5:5140$上海电信组播源-cache:139.196.214.238
贵州卫视,http://222.67.177.132/rtp/239.45.1.80:5140$上海电信组播源-cache:222.67.177.132
贵州卫视,http://222.68.37.58/rtp/239.45.1.80:5140$上海电信组播源-cache:222.68.37.58
贵州卫视,http://58.37.123.53/rtp/239.45.1.80:5140$上海电信组播源-cache:58.37.123.53
贵州卫视,http://116.226.193.197/rtp/239.45.1.80:5140$上海电信组播源-cache:116.226.193.197
贵州卫视,http://116.237.125.143/rtp/239.45.1.80:5140$上海电信组播源-cache:116.237.125.143
贵州卫视,http://222.64.233.176/rtp/239.45.1.80:5140$上海电信组播源-cache:222.64.233.176
贵州卫视,http://222.70.21.43/rtp/239.45.1.80:5140$上海电信组播源-cache:222.70.21.43
贵州卫视,http://58.37.252.90/rtp/239.45.1.80:5140$上海电信组播源-cache:58.37.252.90
贵州卫视,http://116.235.85.69/rtp/239.45.1.80:5140$上海电信组播源-cache:116.235.85.69
贵州卫视,http://139.196.214.238/rtp/239.45.1.80:5140$上海电信组播源-cache:139.196.214.238
海南卫视,http://222.67.177.132/rtp/239.45.1.81:5140$上海电信组播源-cache:222.67.177.132
海南卫视,http://222.68.37.58/rtp/239.45.1.81:5140$上海电信组播源-cache:222.68.37.58
海南卫视,http://58.37.123.53/rtp/239.45.1.81:5140$上海电信组播源-cache:58.37.123.53
海南卫视,http://116.226.193.197/rtp/239.45.1.81:5140$上海电信组播源-cache:116.226.193.197
海南卫视,http://116.237.125.143/rtp/239.45.1.81:5140$上海电信组播源-cache:116.237.125.143
海南卫视,http://222.64.233.176/rtp/239.45.1.81:5140$上海电信组播源-cache:222.64.233.176
海南卫视,http://222.70.21.43/rtp/239.45.1.81:5140$上海电信组播源-cache:222.70.21.43
海南卫视,http://58.37.252.90/rtp/239.45.1.81:5140$上海电信组播源-cache:58.37.252.90
海南卫视,http://116.235.85.69/rtp/239.45.1.81:5140$上海电信组播源-cache:116.235.85.69
海南卫视,http://139.196.214.238/rtp/239.45.1.81:5140$上海电信组播源-cache:139.196.214.238
河北卫视,http://222.67.177.132/rtp/239.45.1.44:5140$上海电信组播源-cache:222.67.177.132
河北卫视,http://222.68.37.58/rtp/239.45.1.44:5140$上海电信组播源-cache:222.68.37.58
河北卫视,http://58.37.123.53/rtp/239.45.1.44:5140$上海电信组播源-cache:58.37.123.53
河北卫视,http://116.226.193.197/rtp/239.45.1.44:5140$上海电信组播源-cache:116.226.193.197
河北卫视,http://116.237.125.143/rtp/239.45.1.44:5140$上海电信组播源-cache:116.237.125.143
河北卫视,http://222.64.233.176/rtp/239.45.1.44:5140$上海电信组播源-cache:222.64.233.176
河北卫视,http://222.70.21.43/rtp/239.45.1.44:5140$上海电信组播源-cache:222.70.21.43
河北卫视,http://58.37.252.90/rtp/239.45.1.44:5140$上海电信组播源-cache:58.37.252.90
河北卫视,http://116.235.85.69/rtp/239.45.1.44:5140$上海电信组播源-cache:116.235.85.69
河北卫视,http://139.196.214.238/rtp/239.45.1.44:5140$上海电信组播源-cache:139.196.214.238
河南卫视,http://1.94.31.214/php/hntv.php?id=hnws
河南卫视,http://222.67.177.132/rtp/239.45.0.3:5140$上海电信组播源-cache:222.67.177.132
河南卫视,http://222.68.37.58/rtp/239.45.0.3:5140$上海电信组播源-cache:222.68.37.58
河南卫视,http://58.37.123.53/rtp/239.45.0.3:5140$上海电信组播源-cache:58.37.123.53
河南卫视,http://116.226.193.197/rtp/239.45.0.3:5140$上海电信组播源-cache:116.226.193.197
河南卫视,http://116.237.125.143/rtp/239.45.0.3:5140$上海电信组播源-cache:116.237.125.143
河南卫视,http://222.64.233.176/rtp/239.45.0.3:5140$上海电信组播源-cache:222.64.233.176
河南卫视,http://222.70.21.43/rtp/239.45.0.3:5140$上海电信组播源-cache:222.70.21.43
河南卫视,http://58.37.252.90/rtp/239.45.0.3:5140$上海电信组播源-cache:58.37.252.90
河南卫视,http://116.235.85.69/rtp/239.45.0.3:5140$上海电信组播源-cache:116.235.85.69
吉林卫视,http://222.67.177.132/rtp/239.45.0.6:5140$上海电信组播源-cache:222.67.177.132
吉林卫视,http://222.68.37.58/rtp/239.45.0.6:5140$上海电信组播源-cache:222.68.37.58
吉林卫视,http://58.37.123.53/rtp/239.45.0.6:5140$上海电信组播源-cache:58.37.123.53
吉林卫视,http://116.226.193.197/rtp/239.45.0.6:5140$上海电信组播源-cache:116.226.193.197
吉林卫视,http://116.237.125.143/rtp/239.45.0.6:5140$上海电信组播源-cache:116.237.125.143
吉林卫视,http://222.64.233.176/rtp/239.45.0.6:5140$上海电信组播源-cache:222.64.233.176
吉林卫视,http://222.70.21.43/rtp/239.45.0.6:5140$上海电信组播源-cache:222.70.21.43
吉林卫视,http://58.37.252.90/rtp/239.45.0.6:5140$上海电信组播源-cache:58.37.252.90
吉林卫视,http://116.235.85.69/rtp/239.45.0.6:5140$上海电信组播源-cache:116.235.85.69
吉林卫视,http://139.196.214.238/rtp/239.45.0.6:5140$上海电信组播源-cache:139.196.214.238
江苏卫视,http://222.67.177.132/rtp/239.45.3.177:5140$上海电信组播源-cache:222.67.177.132
江苏卫视,http://222.68.37.58/rtp/239.45.3.177:5140$上海电信组播源-cache:222.68.37.58
江苏卫视,http://58.37.123.53/rtp/239.45.3.177:5140$上海电信组播源-cache:58.37.123.53
江苏卫视,http://116.226.193.197/rtp/239.45.3.177:5140$上海电信组播源-cache:116.226.193.197
江苏卫视,http://116.237.125.143/rtp/239.45.3.177:5140$上海电信组播源-cache:116.237.125.143
江苏卫视,http://222.64.233.176/rtp/239.45.3.177:5140$上海电信组播源-cache:222.64.233.176
江苏卫视,http://222.70.21.43/rtp/239.45.3.177:5140$上海电信组播源-cache:222.70.21.43
江苏卫视,http://58.37.252.90/rtp/239.45.3.177:5140$上海电信组播源-cache:58.37.252.90
江苏卫视,http://116.235.85.69/rtp/239.45.3.177:5140$上海电信组播源-cache:116.235.85.69
江苏卫视,http://139.196.214.238/rtp/239.45.3.177:5140$上海电信组播源-cache:139.196.214.238
江西卫视,http://222.67.177.132/rtp/239.45.1.122:5140$上海电信组播源-cache:222.67.177.132
江西卫视,http://222.68.37.58/rtp/239.45.1.122:5140$上海电信组播源-cache:222.68.37.58
江西卫视,http://58.37.123.53/rtp/239.45.1.122:5140$上海电信组播源-cache:58.37.123.53
江西卫视,http://116.226.193.197/rtp/239.45.1.122:5140$上海电信组播源-cache:116.226.193.197
江西卫视,http://116.237.125.143/rtp/239.45.1.122:5140$上海电信组播源-cache:116.237.125.143
江西卫视,http://222.64.233.176/rtp/239.45.1.122:5140$上海电信组播源-cache:222.64.233.176
江西卫视,http://222.70.21.43/rtp/239.45.1.122:5140$上海电信组播源-cache:222.70.21.43
江西卫视,http://58.37.252.90/rtp/239.45.1.122:5140$上海电信组播源-cache:58.37.252.90
江西卫视,http://116.235.85.69/rtp/239.45.1.122:5140$上海电信组播源-cache:116.235.85.69
江西卫视,http://139.196.214.238/rtp/239.45.1.122:5140$上海电信组播源-cache:139.196.214.238
辽宁卫视,http://222.67.177.132/rtp/239.45.1.123:5140$上海电信组播源-cache:222.67.177.132
辽宁卫视,http://222.68.37.58/rtp/239.45.1.123:5140$上海电信组播源-cache:222.68.37.58
辽宁卫视,http://58.37.123.53/rtp/239.45.1.123:5140$上海电信组播源-cache:58.37.123.53
辽宁卫视,http://116.226.193.197/rtp/239.45.1.123:5140$上海电信组播源-cache:116.226.193.197
辽宁卫视,http://116.237.125.143/rtp/239.45.1.123:5140$上海电信组播源-cache:116.237.125.143
辽宁卫视,http://222.64.233.176/rtp/239.45.1.123:5140$上海电信组播源-cache:222.64.233.176
辽宁卫视,http://222.70.21.43/rtp/239.45.1.123:5140$上海电信组播源-cache:222.70.21.43
辽宁卫视,http://58.37.252.90/rtp/239.45.1.123:5140$上海电信组播源-cache:58.37.252.90
辽宁卫视,http://116.235.85.69/rtp/239.45.1.123:5140$上海电信组播源-cache:116.235.85.69
辽宁卫视,http://139.196.214.238/rtp/239.45.1.123:5140$上海电信组播源-cache:139.196.214.238
内蒙古卫视,http://222.67.177.132/rtp/239.45.1.238:5140$上海电信组播源-cache:222.67.177.132
内蒙古卫视,http://222.68.37.58/rtp/239.45.1.238:5140$上海电信组播源-cache:222.68.37.58
内蒙古卫视,http://58.37.123.53/rtp/239.45.1.238:5140$上海电信组播源-cache:58.37.123.53
内蒙古卫视,http://116.226.193.197/rtp/239.45.1.238:5140$上海电信组播源-cache:116.226.193.197
内蒙古卫视,http://116.237.125.143/rtp/239.45.1.238:5140$上海电信组播源-cache:116.237.125.143
内蒙古卫视,http://222.64.233.176/rtp/239.45.1.238:5140$上海电信组播源-cache:222.64.233.176
内蒙古卫视,http://222.70.21.43/rtp/239.45.1.238:5140$上海电信组播源-cache:222.70.21.43
